country_code,iso_weekstartdate,isoyw,inf_all,inf_a,inf_b,avg_temp,humidity,pct_a,pct_b,week,season_sin,season_cos,inf_all_log,inf_a_log,inf_b_log
CHN,2023-12-25 00:00:00+00:00,202352.0,13799.0,9312.0,4487.0,20.815911080011933,65.23180236743043,0.6748315095296761,0.3251684904703239,52.0,6.432490598706546e-16,1.0,9.532423871145296,9.139166552521658,8.409162447202533
CHN,2013-01-21 00:00:00+00:00,201304.0,1178.0,1154.0,24.0,12.290001466499508,69.29371226429154,0.9796264855687606,0.0203735144312393,4.0,0.4647231720437685,0.8854560256532099,7.072421900537371,7.051855622955894,3.2188758248682006
CHN,2013-02-04 00:00:00+00:00,201306.0,373.0,369.0,4.0,24.65228962200482,78.6064757904419,0.9892761394101875,0.0107238605898123,6.0,0.6631226582407952,0.7485107481711011,5.924255797414532,5.91350300563827,1.6094379124341003
CHN,2013-02-25 00:00:00+00:00,201309.0,689.0,669.0,20.0,27.10561074269745,75.01755376376677,0.9709724238026124,0.0290275761973875,9.0,0.8854560256532098,0.4647231720437686,6.536691597591305,6.507277712385012,3.044522437723423
CHN,2013-03-11 00:00:00+00:00,201311.0,575.0,557.0,18.0,2.2615289595270296,63.30540042567201,0.9686956521739132,0.0313043478260869,11.0,0.970941817426052,0.239315664287558,6.3561076606958915,6.324358962381311,2.9444389791664403
CHN,2024-01-15 00:00:00+00:00,202403.0,10486.0,3864.0,6622.0,15.83887474631516,43.25697014172675,0.3684913217623498,0.6315086782376502,3.0,0.3546048870425356,0.9350162426854148,9.257891673834406,8.259716961021523,8.798303718484979
CHN,2013-04-01 00:00:00+00:00,201314.0,458.0,444.0,14.0,17.517930800859734,42.80202374451173,0.9694323144104804,0.0305676855895196,14.0,0.992708874098054,-0.1205366802553228,6.129050210060545,6.09807428216624,2.70805020110221
CHN,2024-02-19 00:00:00+00:00,202408.0,6296.0,1444.0,4852.0,10.234150276894889,43.00935903697459,0.2293519695044472,0.7706480304955527,8.0,0.8229838658936564,0.5680647467311558,8.747828608488742,7.275864600546533,8.487352349405215
CHN,2013-04-15 00:00:00+00:00,201316.0,483.0,455.0,28.0,4.386692607737594,66.28535599857952,0.9420289855072465,0.0579710144927536,16.0,0.9350162426854148,-0.3546048870425354,6.182084906716632,6.1224928095143865,3.367295829986474
CHN,2013-05-06 00:00:00+00:00,201319.0,293.0,284.0,9.0,9.712308297507343,62.73032770950405,0.969283276450512,0.030716723549488,19.0,0.7485107481711013,-0.6631226582407951,5.683579767338681,5.652489180268651,2.302585092994046
CHN,2013-05-20 00:00:00+00:00,201321.0,224.0,209.0,15.0,22.201855010672187,80.89410310568427,0.9330357142857144,0.0669642857142857,21.0,0.5680647467311558,-0.8229838658936564,5.41610040220442,5.3471075307174685,2.772588722239781
CHN,2013-06-10 00:00:00+00:00,201324.0,127.0,116.0,11.0,17.710486836581886,75.24087966623813,0.9133858267716536,0.0866141732283464,24.0,0.2393156642875576,-0.970941817426052,4.852030263919617,4.762173934797756,2.4849066497880004
CHN,2024-03-25 00:00:00+00:00,202413.0,3608.0,1582.0,2026.0,20.80884167931218,69.84986713927859,0.438470066518847,0.561529933481153,13.0,1.0,-1.6081226496766366e-16,8.19118600464279,7.367077059881012,7.614312146452
CHN,2013-07-15 00:00:00+00:00,201329.0,116.0,98.0,18.0,24.593758022759182,53.366115190776576,0.8448275862068966,0.1551724137931034,29.0,-0.3546048870425356,-0.9350162426854148,4.762173934797756,4.59511985013459,2.9444389791664403
CHN,2024-04-29 00:00:00+00:00,202418.0,1517.0,1316.0,201.0,-1.536493069452095,58.480738117285064,0.8675016479894528,0.1324983520105471,18.0,0.8229838658936565,-0.5680647467311557,7.325148957955575,7.183111701743281,5.308267697401205
CHN,2024-06-03 00:00:00+00:00,202423.0,1333.0,1270.0,63.0,10.78630929880625,76.13893234258347,0.9527381845461366,0.0472618154538634,23.0,0.3546048870425358,-0.9350162426854148,7.195937226475569,7.147559271189454,4.1588830833596715
CHN,2013-08-19 00:00:00+00:00,201334.0,148.0,124.0,24.0,18.294559683350716,49.50011417677453,0.8378378378378378,0.1621621621621621,34.0,-0.8229838658936564,-0.5680647467311559,5.003946305945459,4.8283137373023015,3.2188758248682006
CHN,2024-07-08 00:00:00+00:00,202428.0,1546.0,1498.0,48.0,-3.1489989228869324,44.228494540158074,0.9689521345407504,0.0310478654592496,28.0,-0.2393156642875574,-0.970941817426052,7.344072850573066,7.312553498102598,3.8918202981106265
CHN,2024-08-12 00:00:00+00:00,202433.0,970.0,940.0,30.0,26.28880254711924,71.4670595586859,0.9690721649484536,0.0309278350515463,33.0,-0.7485107481711011,-0.6631226582407952,6.878326468291325,6.846943139585379,3.4339872044851463
CHN,2013-09-23 00:00:00+00:00,201339.0,301.0,230.0,71.0,4.038773033916393,89.89595049945967,0.7641196013289037,0.2358803986710963,39.0,-1.0,-1.8369701987210294e-16,5.71042701737487,5.442417710521793,4.276666119016055
CHN,2024-09-16 00:00:00+00:00,202438.0,751.0,735.0,16.0,28.00123897440938,84.88021774991294,0.9786950732356856,0.0213049267643142,38.0,-0.992708874098054,-0.1205366802553235,6.62273632394984,6.601230118728877,2.833213344056216
CHN,2013-10-28 00:00:00+00:00,201344.0,407.0,289.0,118.0,4.257463561251759,53.22644961445758,0.7100737100737101,0.2899262899262899,44.0,-0.822983865893657,0.5680647467311548,6.0112671744041615,5.66988092298052,4.77912349311153
CHN,2024-10-21 00:00:00+00:00,202443.0,722.0,706.0,16.0,12.515768474499588,80.82691149156469,0.9778393351800554,0.0221606648199446,43.0,-0.8854560256532101,0.464723172043768,6.583409222158765,6.561030665896573,2.833213344056216
CHN,2024-11-11 00:00:00+00:00,202446.0,1103.0,1092.0,11.0,27.282721379795134,40.39603256332532,0.9900271985494108,0.0099728014505893,46.0,-0.6631226582407956,0.7485107481711007,7.00669522683704,6.996681488176539,2.4849066497880004
CHN,2024-11-25 00:00:00+00:00,202448.0,2123.0,2106.0,17.0,-1.14621196099166,70.23957398780824,0.9919924634950542,0.0080075365049458,48.0,-0.4647231720437684,0.88545602565321,7.66105638236183,7.653020413804189,2.8903717578961645
CHN,2013-12-02 00:00:00+00:00,201349.0,1564.0,1034.0,530.0,12.324065921936327,64.2023164508659,0.6611253196930946,0.3388746803069054,49.0,-0.3546048870425359,0.9350162426854148,7.355641102974253,6.942156705699469,6.274762021241939
CHN,2024-12-16 00:00:00+00:00,202451.0,7394.0,7379.0,15.0,9.034197087878148,66.51864394388701,0.997971328103868,0.0020286718961319,51.0,-0.1205366802553236,0.992708874098054,8.9085593751449,8.906528917594517,2.772588722239781
CHN,2025-01-20 00:00:00+00:00,202504.0,8295.0,8273.0,22.0,18.165827472448857,66.94473754559796,0.9973477998794454,0.0026522001205545,4.0,0.4647231720437685,0.8854560256532099,9.023528749909364,9.020873347021357,3.1354942159291497
CHN,2014-01-06 00:00:00+00:00,201402.0,3780.0,2758.0,1022.0,14.505847452326677,60.539677585455834,0.7296296296296296,0.2703703703703703,2.0,0.2393156642875577,0.970941817426052,8.237743803890933,7.922623574217286,6.930494765951626
CHN,2025-02-24 00:00:00+00:00,202509.0,3970.0,3915.0,55.0,12.271869555209166,43.119757578717376,0.986146095717884,0.0138539042821158,9.0,0.8854560256532098,0.4647231720437686,8.286773231131251,8.272826003650401,4.02535169073515
CHN,2014-01-27 00:00:00+00:00,201405.0,2139.0,1491.0,648.0,18.89518098643095,79.03100034115779,0.697054698457223,0.302945301542777,5.0,0.5680647467311558,0.8229838658936564,7.668561108015897,7.307872780763706,6.47543271670409
CHN,2014-03-03 00:00:00+00:00,201410.0,1815.0,832.0,983.0,15.64005685613719,60.39624799922411,0.4584022038567493,0.5415977961432507,10.0,0.9350162426854148,0.3546048870425355,7.504391559161238,6.725033642166843,6.891625897052253
CHN,2025-03-31 00:00:00+00:00,202514.0,526.0,468.0,58.0,17.905503307024745,49.1751214493604,0.8897338403041825,0.1102661596958174,14.0,0.992708874098054,-0.1205366802553228,6.267200548541362,6.150602768446279,4.07753744390572
CHN,2025-05-05 00:00:00+00:00,202519.0,228.0,195.0,33.0,14.039124148426502,80.87272443203291,0.8552631578947368,0.1447368421052631,19.0,0.7485107481711013,-0.6631226582407951,5.43372200355424,5.278114659230517,3.5263605246161616
CHN,2014-04-07 00:00:00+00:00,201415.0,475.0,169.0,306.0,12.029008737278296,53.622809403553646,0.3557894736842105,0.6442105263157895,15.0,0.970941817426052,-0.2393156642875575,6.16541785423142,5.135798437050262,5.726847747587197
CHN,2025-06-09 00:00:00+00:00,202524.0,154.0,139.0,15.0,12.108938463987798,63.29705811906766,0.9025974025974026,0.0974025974025974,24.0,0.2393156642875576,-0.970941817426052,5.043425116919247,4.941642422609304,2.772588722239781
CHN,2025-06-30 00:00:00+00:00,202527.0,178.0,154.0,24.0,-1.4117939610768715,48.78010364541815,0.8651685393258427,0.1348314606741573,27.0,-0.1205366802553228,-0.992708874098054,5.187385805840755,5.043425116919247,3.2188758248682006
CHN,2025-07-14 00:00:00+00:00,202529.0,212.0,179.0,33.0,8.884529069673766,82.4796270890413,0.8443396226415094,0.1556603773584905,29.0,-0.3546048870425356,-0.9350162426854148,5.3612921657094255,5.19295685089021,3.5263605246161616
CHN,2014-05-12 00:00:00+00:00,201420.0,323.0,203.0,120.0,5.769925405860946,78.82588577453978,0.628482972136223,0.3715170278637771,20.0,0.6631226582407952,-0.7485107481711012,5.780743515792329,5.318119993844216,4.795790545596741
CHN,2014-06-16 00:00:00+00:00,201425.0,537.0,483.0,54.0,22.367924871682753,62.12229464223014,0.8994413407821229,0.1005586592178771,25.0,0.120536680255323,-0.992708874098054,6.2878585601617845,6.182084906716632,4.007333185232471
CHN,2014-07-21 00:00:00+00:00,201430.0,1229.0,1187.0,42.0,11.94773289471428,86.23637527391283,0.965825874694874,0.0341741253051261,30.0,-0.464723172043768,-0.8854560256532101,7.114769448366463,7.080026499922591,3.7612001156935624
CHN,2014-08-25 00:00:00+00:00,201435.0,822.0,751.0,71.0,27.04918840882861,53.33506395924623,0.9136253041362532,0.0863746958637469,35.0,-0.8854560256532096,-0.4647231720437691,6.71295620067707,6.62273632394984,4.276666119016055
CHN,2014-09-29 00:00:00+00:00,201440.0,278.0,219.0,59.0,17.610396519023524,89.91929144191432,0.7877697841726619,0.2122302158273381,40.0,-0.992708874098054,0.1205366802553232,5.631211781821365,5.393627546352362,4.0943445622221
CHN,2025-08-04 00:00:00+00:00,202532.0,225.0,187.0,38.0,21.353302149364968,75.65195977016904,0.8311111111111111,0.1688888888888889,32.0,-0.663122658240795,-0.7485107481711013,5.420534999272286,5.236441962829949,3.6635616461296463
CHN,2025-08-18 00:00:00+00:00,202534.0,283.0,236.0,47.0,22.186698192435784,57.755563667039645,0.833922261484099,0.166077738515901,34.0,-0.8229838658936564,-0.5680647467311559,5.648974238161206,5.4680601411351315,3.871201010907891
CHN,2025-09-08 00:00:00+00:00,202537.0,445.0,393.0,52.0,1.1398959941235949,54.557011703954394,0.8831460674157303,0.1168539325842696,37.0,-0.970941817426052,-0.2393156642875577,6.100318952020064,5.976350909297934,3.970291913552122
CHN,2025-09-22 00:00:00+00:00,202539.0,608.0,542.0,66.0,23.960407316535836,47.65571167128736,0.8914473684210527,0.1085526315789473,39.0,-1.0,-1.8369701987210294e-16,6.411818267709897,6.297109319933935,4.204692619390966
CHN,2025-10-13 00:00:00+00:00,202542.0,1239.0,1190.0,49.0,4.415541470004711,61.997303583438054,0.96045197740113,0.03954802259887,42.0,-0.9350162426854148,0.3546048870425355,7.122866658599083,7.0825485693553,3.912023005428146
CHN,2014-11-03 00:00:00+00:00,201445.0,400.0,352.0,48.0,13.085286801734808,42.990117966287926,0.88,0.12,45.0,-0.7485107481711011,0.6631226582407953,5.993961427306569,5.8664680569332965,3.8918202981106265
CHN,2014-12-08 00:00:00+00:00,201450.0,1663.0,1533.0,130.0,26.79646760131661,89.8622787014077,0.9218280216476248,0.0781719783523752,50.0,-0.2393156642875578,0.970941817426052,7.416979621381154,7.335633981927201,4.875197323201151
CHN,2014-12-29 00:00:00+00:00,201501.0,1938.0,1553.0,385.0,-4.33899607202919,57.54008647009799,0.8013415892672858,0.1986584107327141,1.0,0.120536680255323,0.992708874098054,7.569927655242652,7.348587530927593,5.955837369464831
CHN,2015-01-05 00:00:00+00:00,201502.0,2587.0,1950.0,637.0,25.99481913070948,58.51764883131939,0.7537688442211056,0.2462311557788944,2.0,0.2393156642875577,0.970941817426052,7.858640655620791,7.576097340623111,6.45833828334479
CHN,2015-02-09 00:00:00+00:00,201507.0,1426.0,470.0,956.0,0.8491301075194863,80.57655971714964,0.3295932678821879,0.6704067321178121,7.0,0.7485107481711011,0.6631226582407953,7.2633296174768365,6.154858094016418,6.863803391452954
CHN,2015-03-16 00:00:00+00:00,201512.0,1345.0,271.0,1074.0,0.5174253847988636,85.67816429684241,0.2014869888475836,0.7985130111524164,12.0,0.992708874098054,0.120536680255323,7.204892510204673,5.605802066295998,6.980075940561763
CHN,2015-04-20 00:00:00+00:00,201517.0,665.0,165.0,500.0,-2.5003579863500836,43.93526749060669,0.2481203007518796,0.7518796992481203,17.0,0.8854560256532099,-0.4647231720437685,6.501289670540389,5.111987788356544,6.2166061010848646
CHN,2015-05-25 00:00:00+00:00,201522.0,398.0,277.0,121.0,7.826441263561445,47.57513627205196,0.6959798994974874,0.3040201005025125,22.0,0.464723172043769,-0.8854560256532096,5.988961416889864,5.627621113690637,4.804021044733257
CHN,2015-06-29 00:00:00+00:00,201527.0,1325.0,1196.0,129.0,9.139738919166083,57.63408716096075,0.9026415094339624,0.0973584905660377,27.0,-0.1205366802553228,-0.992708874098054,7.189922170745808,7.087573705557973,4.867534450455582
CHN,2015-08-03 00:00:00+00:00,201532.0,1190.0,1112.0,78.0,29.756174137216085,82.81480329894495,0.934453781512605,0.0655462184873949,32.0,-0.663122658240795,-0.7485107481711013,7.0825485693553,7.014814351275545,4.3694478524670215
CHN,2015-09-07 00:00:00+00:00,201537.0,486.0,433.0,53.0,18.63908064156872,59.06065890685934,0.8909465020576132,0.1090534979423868,37.0,-0.970941817426052,-0.2393156642875577,6.18826412308259,6.073044534100405,3.9889840465642745
CHN,2015-10-12 00:00:00+00:00,201542.0,194.0,142.0,52.0,13.457604224061628,79.84137761880211,0.7319587628865979,0.268041237113402,42.0,-0.9350162426854148,0.3546048870425355,5.272999558563747,4.962844630259907,3.970291913552122
CHN,2015-11-16 00:00:00+00:00,201547.0,251.0,146.0,105.0,18.864577179834413,71.45142480325016,0.5816733067729084,0.4183266932270916,47.0,-0.5680647467311559,0.8229838658936564,5.529429087511423,4.990432586778736,4.663439094112067
CHN,2015-12-21 00:00:00+00:00,201552.0,1088.0,710.0,378.0,2.9242637365553668,51.388452624046465,0.6525735294117647,0.3474264705882353,52.0,6.432490598706546e-16,1.0,6.9930151229329605,6.566672429803241,5.937536205082426
CHN,2016-01-18 00:00:00+00:00,201603.0,2891.0,1706.0,1185.0,2.828494170443915,51.740330612524616,0.5901072293324109,0.409892770667589,3.0,0.3546048870425356,0.9350162426854148,7.969703583278656,7.442492722794441,7.078341579557671
CHN,2016-02-22 00:00:00+00:00,201608.0,3176.0,1444.0,1732.0,-3.7045068540347224,49.92182620799813,0.4546599496221662,0.5453400503778337,8.0,0.8229838658936564,0.5680647467311558,8.063692634269517,7.275864600546533,7.457609289715606
CHN,2016-03-28 00:00:00+00:00,201613.0,3247.0,734.0,2513.0,11.294025198489946,82.63262826702197,0.2260548198336926,0.7739451801663073,13.0,1.0,-1.6081226496766366e-16,8.085794701281568,6.5998704992128365,7.829630389150193
CHN,2016-05-02 00:00:00+00:00,201618.0,698.0,163.0,535.0,4.952124298238497,58.18751372623534,0.2335243553008596,0.7664756446991404,18.0,0.8229838658936565,-0.5680647467311557,6.54965074223381,5.099866427824199,6.284134161070802
CHN,2016-06-06 00:00:00+00:00,201623.0,290.0,44.0,246.0,-1.7529022687788598,78.10524526010586,0.1517241379310344,0.8482758620689655,23.0,0.3546048870425358,-0.9350162426854148,5.673323267171493,3.8066624897703196,5.5093883366279774
CHN,2016-07-11 00:00:00+00:00,201628.0,120.0,31.0,89.0,18.73271112045737,50.04385339254439,0.2583333333333333,0.7416666666666667,28.0,-0.2393156642875574,-0.970941817426052,4.795790545596741,3.4657359027997265,4.499809670330265
CHN,2016-08-15 00:00:00+00:00,201633.0,142.0,100.0,42.0,25.67502012194905,46.94643917892055,0.704225352112676,0.2957746478873239,33.0,-0.7485107481711011,-0.6631226582407952,4.962844630259907,4.61512051684126,3.7612001156935624
CHN,2016-09-19 00:00:00+00:00,201638.0,352.0,335.0,17.0,0.0119729457147421,43.36281469785289,0.9517045454545454,0.0482954545454545,38.0,-0.992708874098054,-0.1205366802553235,5.8664680569332965,5.817111159963204,2.8903717578961645
CHN,2016-10-24 00:00:00+00:00,201643.0,850.0,827.0,23.0,18.932238480973396,48.44168627945784,0.9729411764705882,0.0270588235294117,43.0,-0.8854560256532101,0.464723172043768,6.7464121285733745,6.71901315438526,3.1780538303479458
CHN,2016-11-28 00:00:00+00:00,201648.0,1523.0,1499.0,24.0,28.57549379471367,79.79891748798282,0.9842416283650688,0.015758371634931,48.0,-0.4647231720437684,0.88545602565321,7.329093736246592,7.313220387090301,3.2188758248682006
